"Time","Contracts","Funding Interval","Funding Rate"
"2020-08-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-08-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-08-20 09:00:00","ETHUSDT Perpetual","8h","0.0267%"
"2020-08-20 01:00:00","ETHUSDT Perpetual","8h","0.0356%"
"2020-08-19 17:00:00","ETHUSDT Perpetual","8h","0.0401%"
"2020-08-19 09:00:00","ETHUSDT Perpetual","8h","0.0215%"
"2020-08-19 01:00:00","ETHUSDT Perpetual","8h","0.0343%"
"2020-08-18 17:00:00","ETHUSDT Perpetual","8h","0.0547%"
"2020-08-18 09:00:00","ETHUSDT Perpetual","8h","0.0859%"
"2020-08-18 01:00:00","ETHUSDT Perpetual","8h","0.1332%"
"2020-08-17 17:00:00","ETHUSDT Perpetual","8h","0.1035%"
"2020-08-17 09:00:00","ETHUSDT Perpetual","8h","0.0611%"
"2020-08-17 01:00:00","ETHUSDT Perpetual","8h","0.0749%"
"2020-08-16 17:00:00","ETHUSDT Perpetual","8h","0.0462%"
"2020-08-16 09:00:00","ETHUSDT Perpetual","8h","0.0868%"
"2020-08-16 01:00:00","ETHUSDT Perpetual","8h","0.0922%"
"2020-08-15 17:00:00","ETHUSDT Perpetual","8h","0.0758%"
"2020-08-15 09:00:00","ETHUSDT Perpetual","8h","0.0840%"
"2020-08-15 01:00:00","ETHUSDT Perpetual","8h","0.0793%"
"2020-08-14 17:00:00","ETHUSDT Perpetual","8h","0.1241%"
"2020-08-14 09:00:00","ETHUSDT Perpetual","8h","0.1468%"
"2020-08-14 01:00:00","ETHUSDT Perpetual","8h","0.1369%"
"2020-08-13 17:00:00","ETHUSDT Perpetual","8h","0.0516%"
"2020-08-13 09:00:00","ETHUSDT Perpetual","8h","0.0605%"
"2020-08-13 01:00:00","ETHUSDT Perpetual","8h","0.0317%"
"2020-08-12 17:00:00","ETHUSDT Perpetual","8h","0.0240%"
"2020-08-12 09:00:00","ETHUSDT Perpetual","8h","0.0345%"
"2020-08-12 01:00:00","ETHUSDT Perpetual","8h","0.0341%"
"2020-08-11 17:00:00","ETHUSDT Perpetual","8h","0.0520%"
"2020-08-11 09:00:00","ETHUSDT Perpetual","8h","0.0525%"
"2020-08-11 01:00:00","ETHUSDT Perpetual","8h","0.0480%"
"2020-08-10 17:00:00","ETHUSDT Perpetual","8h","0.0520%"
"2020-08-10 09:00:00","ETHUSDT Perpetual","8h","0.1089%"
"2020-08-10 01:00:00","ETHUSDT Perpetual","8h","0.0334%"
"2020-08-09 17:00:00","ETHUSDT Perpetual","8h","0.0344%"
"2020-08-09 09:00:00","ETHUSDT Perpetual","8h","0.0464%"
"2020-08-09 01:00:00","ETHUSDT Perpetual","8h","0.0328%"
"2020-08-08 17:00:00","ETHUSDT Perpetual","8h","0.0440%"
"2020-08-08 09:00:00","ETHUSDT Perpetual","8h","0.0207%"
"2020-08-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-08-07 17:00:00","ETHUSDT Perpetual","8h","0.0296%"
"2020-08-07 09:00:00","ETHUSDT Perpetual","8h","0.0466%"
"2020-08-07 01:00:00","ETHUSDT Perpetual","8h","0.0522%"
"2020-08-06 17:00:00","ETHUSDT Perpetual","8h","0.0697%"
"2020-08-06 09:00:00","ETHUSDT Perpetual","8h","0.0565%"
"2020-08-06 01:00:00","ETHUSDT Perpetual","8h","0.0624%"
"2020-08-05 17:00:00","ETHUSDT Perpetual","8h","0.0894%"
"2020-08-05 09:00:00","ETHUSDT Perpetual","8h","0.0534%"
"2020-08-05 01:00:00","ETHUSDT Perpetual","8h","0.0612%"
"2020-08-04 17:00:00","ETHUSDT Perpetual","8h","0.0631%"
"2020-08-04 09:00:00","ETHUSDT Perpetual","8h","0.0546%"
"2020-08-04 01:00:00","ETHUSDT Perpetual","8h","0.0365%"
"2020-08-03 17:00:00","ETHUSDT Perpetual","8h","0.0544%"
"2020-08-03 09:00:00","ETHUSDT Perpetual","8h","0.0505%"
"2020-08-03 01:00:00","ETHUSDT Perpetual","8h","0.0291%"
"2020-08-02 17:00:00","ETHUSDT Perpetual","8h","0.0330%"
"2020-08-02 09:00:00","ETHUSDT Perpetual","8h","0.0948%"
"2020-08-02 01:00:00","ETHUSDT Perpetual","8h","0.1635%"
"2020-08-01 17:00:00","ETHUSDT Perpetual","8h","0.0538%"
"2020-08-01 09:00:00","ETHUSDT Perpetual","8h","0.0442%"
"2020-08-01 01:00:00","ETHUSDT Perpetual","8h","0.0350%"
"2020-07-31 17:00:00","ETHUSDT Perpetual","8h","0.0611%"
"2020-07-31 09:00:00","ETHUSDT Perpetual","8h","0.0701%"
"2020-07-31 01:00:00","ETHUSDT Perpetual","8h","0.1089%"
"2020-07-30 17:00:00","ETHUSDT Perpetual","8h","0.0602%"
"2020-07-30 09:00:00","ETHUSDT Perpetual","8h","0.0627%"
"2020-07-30 01:00:00","ETHUSDT Perpetual","8h","0.0688%"
"2020-07-29 17:00:00","ETHUSDT Perpetual","8h","0.0716%"
"2020-07-29 09:00:00","ETHUSDT Perpetual","8h","0.0955%"
"2020-07-29 01:00:00","ETHUSDT Perpetual","8h","0.0864%"
"2020-07-28 17:00:00","ETHUSDT Perpetual","8h","0.1141%"
"2020-07-28 09:00:00","ETHUSDT Perpetual","8h","0.1209%"
"2020-07-28 01:00:00","ETHUSDT Perpetual","8h","0.1135%"
"2020-07-27 17:00:00","ETHUSDT Perpetual","8h","0.0917%"
"2020-07-27 09:00:00","ETHUSDT Perpetual","8h","0.0766%"
"2020-07-27 01:00:00","ETHUSDT Perpetual","8h","0.0694%"
"2020-07-26 17:00:00","ETHUSDT Perpetual","8h","0.0909%"
"2020-07-26 09:00:00","ETHUSDT Perpetual","8h","0.0919%"
"2020-07-26 01:00:00","ETHUSDT Perpetual","8h","0.0399%"
"2020-07-25 17:00:00","ETHUSDT Perpetual","8h","0.0233%"
"2020-07-25 09:00:00","ETHUSDT Perpetual","8h","0.0191%"
"2020-07-25 01:00:00","ETHUSDT Perpetual","8h","0.0327%"
"2020-07-24 17:00:00","ETHUSDT Perpetual","8h","0.0427%"
"2020-07-24 09:00:00","ETHUSDT Perpetual","8h","0.0943%"
"2020-07-24 01:00:00","ETHUSDT Perpetual","8h","0.0582%"
"2020-07-23 17:00:00","ETHUSDT Perpetual","8h","0.0474%"
"2020-07-23 09:00:00","ETHUSDT Perpetual","8h","0.0795%"
"2020-07-23 01:00:00","ETHUSDT Perpetual","8h","0.0551%"
"2020-07-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-21 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-20 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-20 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-15 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-14 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-13 17:00:00","ETHUSDT Perpetual","8h","0.0128%"
"2020-07-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-11 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-09 17:00:00","ETHUSDT Perpetual","8h","0.0101%"
"2020-07-09 09:00:00","ETHUSDT Perpetual","8h","0.0112%"
"2020-07-09 01:00:00","ETHUSDT Perpetual","8h","0.0116%"
"2020-07-08 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-08 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-07 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-07 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-07 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-06 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-06 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-03 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-03 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-03 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-02 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-02 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-02 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-01 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-07-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-29 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-28 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-28 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-28 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-26 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-26 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-25 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-25 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-25 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-24 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-24 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-24 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-23 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-23 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-23 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-21 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-20 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-20 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-17 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-16 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-15 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-15 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-14 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-11 01:00:00","ETHUSDT Perpetual","8h","0.0234%"
"2020-06-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-10 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-09 17:00:00","ETHUSDT Perpetual","8h","0.0124%"
"2020-06-09 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-09 01:00:00","ETHUSDT Perpetual","8h","0.0214%"
"2020-06-08 17:00:00","ETHUSDT Perpetual","8h","0.0236%"
"2020-06-08 09:00:00","ETHUSDT Perpetual","8h","0.0210%"
"2020-06-08 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-07 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-07 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-07 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-06 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-06 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-05 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-05 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-04 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-04 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-03 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-03 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-03 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-02 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-02 09:00:00","ETHUSDT Perpetual","8h","0.0182%"
"2020-06-02 01:00:00","ETHUSDT Perpetual","8h","0.0347%"
"2020-06-01 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-01 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-06-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-31 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-31 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-31 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-30 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-29 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-28 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-28 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-28 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-26 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-26 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-25 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-25 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-25 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-24 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-24 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-24 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-23 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-23 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-23 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-22 01:00:00","ETHUSDT Perpetual","8h","0.0035%"
"2020-05-21 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-20 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-20 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-18 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-17 09:00:00","ETHUSDT Perpetual","8h","-0.0041%"
"2020-05-17 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-16 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-16 09:00:00","ETHUSDT Perpetual","8h","-0.0055%"
"2020-05-16 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-15 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-15 09:00:00","ETHUSDT Perpetual","8h","-0.0040%"
"2020-05-15 01:00:00","ETHUSDT Perpetual","8h","0.0044%"
"2020-05-14 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-14 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-14 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-13 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-13 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-13 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-12 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-12 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-12 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-11 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-11 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-11 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-10 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-10 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-10 01:00:00","ETHUSDT Perpetual","8h","0.0152%"
"2020-05-09 17:00:00","ETHUSDT Perpetual","8h","0.0217%"
"2020-05-09 09:00:00","ETHUSDT Perpetual","8h","0.0186%"
"2020-05-09 01:00:00","ETHUSDT Perpetual","8h","0.0392%"
"2020-05-08 17:00:00","ETHUSDT Perpetual","8h","0.0213%"
"2020-05-08 09:00:00","ETHUSDT Perpetual","8h","0.0276%"
"2020-05-08 01:00:00","ETHUSDT Perpetual","8h","0.0687%"
"2020-05-07 17:00:00","ETHUSDT Perpetual","8h","0.0101%"
"2020-05-07 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-07 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-06 17:00:00","ETHUSDT Perpetual","8h","0.0581%"
"2020-05-06 09:00:00","ETHUSDT Perpetual","8h","0.0230%"
"2020-05-06 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-05 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-05 09:00:00","ETHUSDT Perpetual","8h","0.0335%"
"2020-05-05 01:00:00","ETHUSDT Perpetual","8h","0.0211%"
"2020-05-04 17:00:00","ETHUSDT Perpetual","8h","0.0183%"
"2020-05-04 09:00:00","ETHUSDT Perpetual","8h","0.0202%"
"2020-05-04 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-05-03 17:00:00","ETHUSDT Perpetual","8h","0.0303%"
"2020-05-03 09:00:00","ETHUSDT Perpetual","8h","0.0336%"
"2020-05-03 01:00:00","ETHUSDT Perpetual","8h","0.0205%"
"2020-05-02 17:00:00","ETHUSDT Perpetual","8h","0.0654%"
"2020-05-02 09:00:00","ETHUSDT Perpetual","8h","0.0287%"
"2020-05-02 01:00:00","ETHUSDT Perpetual","8h","0.0202%"
"2020-05-01 17:00:00","ETHUSDT Perpetual","8h","0.0335%"
"2020-05-01 09:00:00","ETHUSDT Perpetual","8h","0.0196%"
"2020-05-01 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-30 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-30 09:00:00","ETHUSDT Perpetual","8h","0.0405%"
"2020-04-30 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-29 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-29 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-29 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-28 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-28 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-28 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-27 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-27 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-27 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-26 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-26 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-26 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-25 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-25 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-25 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-24 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-24 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-24 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-23 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-23 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-23 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-22 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-22 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-22 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-21 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-21 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-21 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-20 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-20 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-20 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-19 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-19 09:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-19 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-18 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-18 09:00:00","ETHUSDT Perpetual","8h","0.0094%"
"2020-04-18 01:00:00","ETHUSDT Perpetual","8h","0.0100%"
"2020-04-17 17:00:00","ETHUSDT Perpetual","8h","0.0100%"
