"Time","Contracts","Funding Interval","Funding Rate"
"2020-11-05 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-05 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-04 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-04 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-04 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-03 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-03 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-03 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-02 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-02 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-02 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-01 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-01 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-11-01 00:00:00","SOLUSDT Perpetual","8h","-0.1498%"
"2020-10-31 16:00:00","SOLUSDT Perpetual","8h","-0.0356%"
"2020-10-31 08:00:00","SOLUSDT Perpetual","8h","0.0044%"
"2020-10-31 00:00:00","SOLUSDT Perpetual","8h","-0.0622%"
"2020-10-30 16:00:00","SOLUSDT Perpetual","8h","-0.0003%"
"2020-10-30 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-30 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-29 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-29 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-29 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-28 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-28 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-28 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-27 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-27 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-27 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-26 16:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-26 08:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-26 00:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-25 16:00:00","SOLUSDT Perpetual","8h","0.0198%"
"2020-10-25 08:00:00","SOLUSDT Perpetual","8h","0.0273%"
"2020-10-25 01:00:00","SOLUSDT Perpetual","8h","0.0591%"
"2020-10-24 17:00:00","SOLUSDT Perpetual","8h","0.0890%"
"2020-10-24 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-24 01:00:00","SOLUSDT Perpetual","8h","0.0558%"
"2020-10-23 17:00:00","SOLUSDT Perpetual","8h","0.0356%"
"2020-10-23 09:00:00","SOLUSDT Perpetual","8h","0.0191%"
"2020-10-23 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-22 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-22 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-22 01:00:00","SOLUSDT Perpetual","8h","0.0357%"
"2020-10-21 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-21 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-21 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-20 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-20 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-20 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-19 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-19 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-19 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-18 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-18 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-18 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-17 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-17 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-17 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-16 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-16 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-16 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-15 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-15 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-15 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-14 17:00:00","SOLUSDT Perpetual","8h","0.0284%"
"2020-10-14 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-14 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-13 17:00:00","SOLUSDT Perpetual","8h","0.0175%"
"2020-10-13 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-13 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-12 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-12 09:00:00","SOLUSDT Perpetual","8h","0.0224%"
"2020-10-12 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-11 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-11 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-11 01:00:00","SOLUSDT Perpetual","8h","0.0709%"
"2020-10-10 17:00:00","SOLUSDT Perpetual","8h","0.0191%"
"2020-10-10 09:00:00","SOLUSDT Perpetual","8h","0.0289%"
"2020-10-10 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-09 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-09 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-09 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-08 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-08 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-08 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-07 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-07 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-07 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-06 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-06 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-06 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-05 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-05 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-05 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-04 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-04 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-04 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-03 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-03 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-03 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-02 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-02 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-02 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-01 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-01 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-10-01 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-30 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-30 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-30 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-29 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-29 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-29 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-28 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-28 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-28 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-27 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-27 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-27 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-26 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-26 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-26 01:00:00","SOLUSDT Perpetual","8h","-0.0449%"
"2020-09-25 17:00:00","SOLUSDT Perpetual","8h","-0.0394%"
"2020-09-25 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-25 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-24 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-24 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-24 01:00:00","SOLUSDT Perpetual","8h","-0.0090%"
"2020-09-23 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-23 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-23 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-22 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-22 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-22 01:00:00","SOLUSDT Perpetual","8h","-0.0043%"
"2020-09-21 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-21 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-21 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-20 17:00:00","SOLUSDT Perpetual","8h","-0.0426%"
"2020-09-20 09:00:00","SOLUSDT Perpetual","8h","-0.0207%"
"2020-09-20 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-19 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-19 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-19 01:00:00","SOLUSDT Perpetual","8h","-0.0014%"
"2020-09-18 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-18 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-18 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-17 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-17 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-17 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-16 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-16 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-16 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-15 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-15 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-15 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-14 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-14 09:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-14 01:00:00","SOLUSDT Perpetual","8h","0.0100%"
"2020-09-13 17:00:00","SOLUSDT Perpetual","8h","0.0100%"
