"Time","Contracts","Funding Interval","Funding Rate"
"2021-01-16 16:00:00","AXSUSDT Perpetual","8h","0.1684%"
"2021-01-16 08:00:00","AXSUSDT Perpetual","8h","0.0729%"
"2021-01-16 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-15 16:00:00","AXSUSDT Perpetual","8h","0.0427%"
"2021-01-15 08:00:00","AXSUSDT Perpetual","8h","0.0544%"
"2021-01-15 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-14 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-14 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-14 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-13 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-13 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-13 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-12 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-12 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-12 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-11 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-11 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-11 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-10 16:00:00","AXSUSDT Perpetual","8h","0.0285%"
"2021-01-10 08:00:00","AXSUSDT Perpetual","8h","0.2664%"
"2021-01-10 00:00:00","AXSUSDT Perpetual","8h","0.2201%"
"2021-01-09 16:00:00","AXSUSDT Perpetual","8h","0.1488%"
"2021-01-09 08:00:00","AXSUSDT Perpetual","8h","0.0972%"
"2021-01-09 00:00:00","AXSUSDT Perpetual","8h","0.0781%"
"2021-01-08 16:00:00","AXSUSDT Perpetual","8h","0.0937%"
"2021-01-08 08:00:00","AXSUSDT Perpetual","8h","0.0174%"
"2021-01-08 00:00:00","AXSUSDT Perpetual","8h","0.0914%"
"2021-01-07 16:00:00","AXSUSDT Perpetual","8h","0.3207%"
"2021-01-07 08:00:00","AXSUSDT Perpetual","8h","0.2733%"
"2021-01-07 00:00:00","AXSUSDT Perpetual","8h","0.1228%"
"2021-01-06 16:00:00","AXSUSDT Perpetual","8h","0.2170%"
"2021-01-06 08:00:00","AXSUSDT Perpetual","8h","0.1286%"
"2021-01-06 00:00:00","AXSUSDT Perpetual","8h","0.0827%"
"2021-01-05 16:00:00","AXSUSDT Perpetual","8h","0.0859%"
"2021-01-05 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-05 00:00:00","AXSUSDT Perpetual","8h","0.0583%"
"2021-01-04 16:00:00","AXSUSDT Perpetual","8h","0.0653%"
"2021-01-04 08:00:00","AXSUSDT Perpetual","8h","0.4524%"
"2021-01-04 00:00:00","AXSUSDT Perpetual","8h","0.1947%"
"2021-01-03 16:00:00","AXSUSDT Perpetual","8h","0.1184%"
"2021-01-03 08:00:00","AXSUSDT Perpetual","8h","0.0813%"
"2021-01-03 00:00:00","AXSUSDT Perpetual","8h","0.0588%"
"2021-01-02 16:00:00","AXSUSDT Perpetual","8h","0.0974%"
"2021-01-02 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2021-01-02 00:00:00","AXSUSDT Perpetual","8h","0.0277%"
"2021-01-01 16:00:00","AXSUSDT Perpetual","8h","0.0494%"
"2021-01-01 08:00:00","AXSUSDT Perpetual","8h","0.0539%"
"2021-01-01 00:00:00","AXSUSDT Perpetual","8h","0.0287%"
"2020-12-31 16:00:00","AXSUSDT Perpetual","8h","0.0305%"
"2020-12-31 08:00:00","AXSUSDT Perpetual","8h","0.0786%"
"2020-12-31 00:00:00","AXSUSDT Perpetual","8h","0.0283%"
"2020-12-30 16:00:00","AXSUSDT Perpetual","8h","0.0277%"
"2020-12-30 08:00:00","AXSUSDT Perpetual","8h","0.0378%"
"2020-12-30 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-29 16:00:00","AXSUSDT Perpetual","8h","0.0260%"
"2020-12-29 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-29 00:00:00","AXSUSDT Perpetual","8h","0.0364%"
"2020-12-28 16:00:00","AXSUSDT Perpetual","8h","0.0492%"
"2020-12-28 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-28 00:00:00","AXSUSDT Perpetual","8h","0.0129%"
"2020-12-27 16:00:00","AXSUSDT Perpetual","8h","0.0180%"
"2020-12-27 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-27 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-26 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-26 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-26 00:00:00","AXSUSDT Perpetual","8h","0.0106%"
"2020-12-25 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-25 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-25 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-24 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-24 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-24 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-23 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-23 08:00:00","AXSUSDT Perpetual","8h","0.0252%"
"2020-12-23 00:00:00","AXSUSDT Perpetual","8h","0.0274%"
"2020-12-22 16:00:00","AXSUSDT Perpetual","8h","0.0341%"
"2020-12-22 08:00:00","AXSUSDT Perpetual","8h","0.0303%"
"2020-12-22 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-21 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-21 08:00:00","AXSUSDT Perpetual","8h","0.0594%"
"2020-12-21 00:00:00","AXSUSDT Perpetual","8h","0.0323%"
"2020-12-20 16:00:00","AXSUSDT Perpetual","8h","0.0967%"
"2020-12-20 08:00:00","AXSUSDT Perpetual","8h","0.0567%"
"2020-12-20 00:00:00","AXSUSDT Perpetual","8h","0.1713%"
"2020-12-19 16:00:00","AXSUSDT Perpetual","8h","0.1400%"
"2020-12-19 08:00:00","AXSUSDT Perpetual","8h","0.1017%"
"2020-12-19 00:00:00","AXSUSDT Perpetual","8h","0.0367%"
"2020-12-18 16:00:00","AXSUSDT Perpetual","8h","0.0619%"
"2020-12-18 08:00:00","AXSUSDT Perpetual","8h","0.0579%"
"2020-12-18 00:00:00","AXSUSDT Perpetual","8h","0.0777%"
"2020-12-17 16:00:00","AXSUSDT Perpetual","8h","0.2002%"
"2020-12-17 08:00:00","AXSUSDT Perpetual","8h","0.0610%"
"2020-12-17 00:00:00","AXSUSDT Perpetual","8h","0.0673%"
"2020-12-16 16:00:00","AXSUSDT Perpetual","8h","0.0576%"
"2020-12-16 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-16 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-15 16:00:00","AXSUSDT Perpetual","8h","0.0478%"
"2020-12-15 08:00:00","AXSUSDT Perpetual","8h","0.0319%"
"2020-12-15 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-14 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-14 08:00:00","AXSUSDT Perpetual","8h","0.0190%"
"2020-12-14 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-13 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-13 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-13 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-12 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-12 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-12 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-11 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-11 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-11 00:00:00","AXSUSDT Perpetual","8h","0.0361%"
"2020-12-10 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-10 08:00:00","AXSUSDT Perpetual","8h","0.0389%"
"2020-12-10 00:00:00","AXSUSDT Perpetual","8h","0.0221%"
"2020-12-09 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-09 08:00:00","AXSUSDT Perpetual","8h","0.0106%"
"2020-12-09 00:00:00","AXSUSDT Perpetual","8h","0.0119%"
"2020-12-08 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-08 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-08 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-07 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-07 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-07 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-06 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-06 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-06 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-05 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-05 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-05 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-04 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-04 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-04 00:00:00","AXSUSDT Perpetual","8h","0.0215%"
"2020-12-03 16:00:00","AXSUSDT Perpetual","8h","0.0251%"
"2020-12-03 08:00:00","AXSUSDT Perpetual","8h","0.0114%"
"2020-12-03 00:00:00","AXSUSDT Perpetual","8h","0.0200%"
"2020-12-02 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-02 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-02 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-01 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-12-01 08:00:00","AXSUSDT Perpetual","8h","0.0260%"
"2020-12-01 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-30 16:00:00","AXSUSDT Perpetual","8h","0.0495%"
"2020-11-30 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-30 00:00:00","AXSUSDT Perpetual","8h","-0.0223%"
"2020-11-29 16:00:00","AXSUSDT Perpetual","8h","-0.0025%"
"2020-11-29 08:00:00","AXSUSDT Perpetual","8h","-0.0281%"
"2020-11-29 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-28 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-28 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-28 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-27 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-27 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-27 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-26 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-26 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-26 00:00:00","AXSUSDT Perpetual","8h","0.0543%"
"2020-11-25 16:00:00","AXSUSDT Perpetual","8h","0.0893%"
"2020-11-25 08:00:00","AXSUSDT Perpetual","8h","0.0383%"
"2020-11-25 00:00:00","AXSUSDT Perpetual","8h","0.0370%"
"2020-11-24 16:00:00","AXSUSDT Perpetual","8h","0.0530%"
"2020-11-24 08:00:00","AXSUSDT Perpetual","8h","0.2754%"
"2020-11-24 00:00:00","AXSUSDT Perpetual","8h","0.0580%"
"2020-11-23 16:00:00","AXSUSDT Perpetual","8h","0.1235%"
"2020-11-23 08:00:00","AXSUSDT Perpetual","8h","0.0536%"
"2020-11-23 00:00:00","AXSUSDT Perpetual","8h","0.0255%"
"2020-11-22 16:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-22 08:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-22 00:00:00","AXSUSDT Perpetual","8h","0.0739%"
"2020-11-21 16:00:00","AXSUSDT Perpetual","8h","0.1035%"
"2020-11-21 08:00:00","AXSUSDT Perpetual","8h","0.0152%"
"2020-11-21 00:00:00","AXSUSDT Perpetual","8h","0.0100%"
"2020-11-20 16:00:00","AXSUSDT Perpetual","8h","0.0602%"
"2020-11-20 08:00:00","AXSUSDT Perpetual","8h","0.0213%"
